,Ticker,Turnover
1739,I7N,0.0
1740,I7O,0.0
1741,I7U,0.0
1742,I8D,0.0
1743,I8R,23233.0
1744,I8U,0.0
1745,I9J,0.0
1746,IA0,0.0
1747,IA4,0.0
1748,IAA3,0.0
1749,IAL,13760.0
1750,IB5A,0.0
1751,IBB,0.0
1752,IBE1,0.0
1753,IBI,0.0
1754,IBM,0.0
1755,ICA,0.0
1756,ICK,0.0
1757,ICM1,0.0
1758,ICY,0.0
1759,IDA,0.0
1760,IDC2,0.0
1761,IDJ,0.0
1762,IDO1,0.0
1763,IDP,0.0
1764,IDT,0.0
1765,IDZ,0.0
1766,IE7,0.0
1767,IEI,0.0
1768,IER1,0.0
1769,IES,0.0
1770,IEX1,0.0
1771,IFA,0.0
1772,IFF,0.0
1773,IFX,21114.0
1774,IGG,0.0
1775,IGQ5,0.0
1776,IGT,0.0
1777,IH9,0.0
1778,IHA,31.0
1779,IHCB,0.0
1780,IHJ,0.0
1781,IHM,1680.0
1782,II8,0.0
1783,IIN,0.0
1784,IJ7,0.0
1785,IJ8,0.0
1786,IKF,0.0
1787,IKL,0.0
1788,IKP,0.0
1789,IL2,0.0
1790,IL3,0.0
1791,ILM1,0.0
1792,ILT,0.0
1793,ILU,0.0
1794,IM,0.0
1795,IM3,0.0
1796,IMN,0.0
1797,IMO,49808.0
1798,IMP,0.0
1799,IMTA,0.0
1800,IMU,0.0
1801,IMV,0.0
1802,IMX,0.0
1803,INF,0.0
1804,INH,3042.0
1805,INL,25311.999999999996
1806,INP,0.0
1807,INR,0.0
1808,INV,0.0
1809,INW,0.0
1810,INZ,0.0
1811,IO4,3150.0
1812,IO5A,0.0
1813,IOC,0.0
1814,IP4,0.0
1815,IPG,0.0
1816,IPHB,853.9999999999999
1817,IPJ1,0.0
1818,IPO,1520.0
1819,IPZ,3251.0
1820,IQ3,0.0
1821,IQPB,0.0
1822,IR3A,2795.0
1823,IRF,0.0
1824,IRM,0.0
1825,IS5,0.0
1826,IS7,6214.0
1827,IS8,0.0
1828,ISC1,0.0
1829,ISH2,0.0
1830,ISI,0.0
1831,ISM,0.0
1832,ISR,8166.0
1833,IT2A,0.0
1834,IT4,0.0
1835,ITA,0.0
1836,ITB,68088.0
1837,ITH,1954.0
1838,ITJ,0.0
1839,ITK,0.0
1840,ITN,0.0
1841,ITP,41400.0
1842,ITTA,0.0
1843,ITU,0.0
1844,IU2,20559.0
1845,IU8,0.0
1846,IUA,0.0
1847,IUD,0.0
1848,IUI1,0.0
1849,IUQ,1470.0
1850,IUX,0.0
1851,IV4,0.0
1852,IV6B,0.0
1853,IVG,72.0
1854,IVKA,0.0
1855,IVN,0.0
1856,IVSB,0.0
1857,IVU,2310.0
1858,IVX,7712.0
1859,IVY,0.0
1860,IVZ,0.0
1861,IWA,0.0
1862,IWB,0.0
1863,IXD,0.0
1864,IXJ,0.0
1865,IXX,7421.999999999999
1866,IXY,0.0
1867,IY4,0.0
1868,IZ1,0.0
1869,J2B,10360.0
1870,J2S,0.0
1871,J6W,0.0
1872,J9B,0.0
1873,JA1,0.0
1874,JAF,0.0
1875,JAK1,0.0
1876,JAL,0.0
1877,JAN,0.0
1878,JAV1,0.0
1879,JAW,0.0
1880,JB1,0.0
1881,JBL,0.0
1882,JBX,0.0
1883,JC8,0.0
1884,JC9A,0.0
1885,JCN,0.0
1886,JCP,453.0
1887,JD8,0.0
1888,JE4,0.0
1889,JEM,0.0
1890,JEN,0.0
1891,JFQ,0.0
1892,JHJ,0.0
1893,JHY,0.0
1894,JIX,0.0
1895,JM2,0.0
1896,JM4A,0.0
1897,JM6,0.0
1898,JMI,0.0
1899,JMT1,0.0
1900,JNJ,0.0
1901,JNP,0.0
1902,JO3,0.0
1903,JOE,0.0
1904,JOHA,0.0
1905,JOX,0.0
1906,JPR,0.0
1907,JSN,0.0
1908,JSY,0.0
1909,JT9,0.0
1910,JTH,0.0
1911,JUD,0.0
1912,JUS1,0.0
1913,JUVE,0.0
1914,JXC1,0.0
1915,JY8,0.0
1916,K1R,0.0
1917,K1W,0.0
1918,K8A,0.0
1919,KA8,0.0
1920,KABN,0.0
1921,KAE,0.0
1922,KAJ,0.0
1923,KAO,0.0
1924,KAX2,0.0
1925,KB2,0.0
1926,KB7,0.0
1927,KBC,0.0
1928,KBH,0.0
1929,KBK,0.0
1930,KBWA,0.0
1931,KC4,0.0
1932,KCN,14560.0
1933,KCO,16240.0
1934,KCP,0.0
1935,KCY,0.0
1936,KD8,0.0
1937,KDIC,0.0
1938,KEE,0.0
1939,KEH,0.0
1940,KEI,0.0
1941,KEK,0.0
1942,KEL,0.0
1943,KEP1,0.0
1944,KEY,0.0
1945,KFI1,0.0
1946,KG0A,0.0
1947,KGHA,0.0
1948,KGX,3649.0
1949,KHE,0.0
1950,KHP,0.0
1951,KHZ,0.0
1952,KIJ,0.0
1953,KIK,0.0
1954,KIN2,786.0
1955,KIO,0.0
1956,KIR,0.0
1957,KJ8,0.0
1958,KK2,0.0
1959,KK3A,0.0
1960,KKA,0.0
1961,KKD,0.0
1962,KLA,0.0
1963,KLN,0.0
1964,KLV,0.0
1965,KM1N,0.0
1966,KM6,0.0
1967,KME,0.0
1968,KMLK,0.0
1969,KMY,0.0
1970,KN6,0.0
1971,KNIA,0.0
1972,KOA,0.0
1973,KOC,0.0
1974,KOG,0.0
1975,KOM1,0.0
1976,KONN,0.0
1977,KOY,0.0
1978,KPH,0.0
1979,KPI1,0.0
1980,KPJ,0.0
1981,KPN,0.0
1982,KQ1,4964.0
1983,KRL1,0.0
1984,KRN,0.0
1985,KSB,0.0
1986,KSC,8086.0
1987,KST,0.0
1988,KT3,0.0
1989,KT9,0.0
1990,KTF,0.0
1991,KU1,0.0
1992,KU2,0.0
1993,KUB1,5200.0
1994,KUD,0.0
1995,KUG1,0.0
1996,KUL,0.0
1997,KUM,0.0
1998,KUN1,0.0
1999,KUN4,0.0
2000,KUO1,0.0
2001,KVO,0.0
2002,KWI,0.0
2003,KWS,0.0
2004,KWY1,0.0
2005,KWZ2,1011.0
2006,KY4,0.0
2007,KY5,0.0
2008,KYC,0.0
2009,KYO,0.0
2010,KYR,0.0
2011,KYW,0.0
2012,KYX,0.0
2013,L1O,0.0
2014,L2M,0.0
2015,L3D,0.0
2016,L3I,0.0
2017,L3V,0.0
2018,L3X,0.0
2019,L41,0.0
2020,L48N,0.0
2021,L5A,66984.0
2022,L6V,0.0
2023,L6Y,0.0
2024,L7E,0.0
2025,L9E,0.0
2026,LA1A,0.0
2027,LA5,0.0
2028,LAG,0.0
2029,LAH1,0.0
2030,LAR,0.0
2031,LB3A,0.0
2032,LBA,1650.0000000000002
2033,LBH1,0.0
2034,LBN,0.0
2035,LBR,0.0
2036,LCJ,0.0
2037,LCLA,0.0
2038,LCO,0.0
2039,LCQ,0.0
2040,LCR,0.0
2041,LCV1,0.0
2042,LCX,0.0
2043,LCY,78.0
2044,LDB,0.0
2045,LDV,0.0
2046,LEC,0.0
2047,LEE1,0.0
2048,LEG,0.0
2049,LEI,3553.0
2050,LEN,13568.999999999998
2051,LEO,5720.0
2052,LF9,0.0
2053,LFA,0.0
2054,LFD,0.0
2055,LFP,0.0
2056,LFU2,0.0
2057,LFV,0.0
2058,LFY,0.0
2059,LG4,0.0
2060,LHA,25522.0
2061,LHL,0.0
2062,LHN1,0.0
2063,LHT,0.0
2064,LI9,0.0
2065,LIE,0.0
2066,LIH,0.0
2067,LIN,14869.999999999998
