Ticker,Country,Exchange,TurnoverMultiple
OCU,Germany,MU,0
OCW,Germany,MU,0
OD3,Germany,MU,0
ODP,Germany,MU,0
OE6,Germany,MU,0
OEM,Germany,MU,0
OEWA,Germany,MU,0
OEZ,Germany,MU,0
OFK,Germany,MU,0
OFX,Germany,MU,0
OHB,Germany,MU,5.8165878417
OHE,Germany,MU,0
OHH,Germany,MU,0
OHP,Germany,MU,0
OHT,Germany,MU,0
OI2,Germany,MU,0
OI8,Germany,MU,0
OIA,Germany,MU,0
OIT,Germany,MU,0
OKF,Germany,MU,0
OKN,Germany,MU,0
OL5,Germany,MU,0
OLD,Germany,MU,0
OLG,Germany,MU,0
OLM,Germany,MU,0
OLN,Germany,MU,0
OLY1,Germany,MU,0
OM3,Germany,MU,0
OM6,Germany,MU,0
OMC,Germany,MU,0
OMN,Germany,MU,0
OMUB,Germany,MU,0
OMV,Germany,MU,9.321490368
ON4,Germany,MU,0
ONC,Germany,MU,0
ONL,Germany,MU,0
OP6,Germany,MU,0
OPC,Germany,MU,0
OPE,Germany,MU,0
OPO,Germany,MU,0
OPQ,Germany,MU,0
OR6,Germany,MU,0
ORB,Germany,MU,0
ORC,Germany,MU,0
ORG,Germany,MU,0
ORJ,Germany,MU,0
ORL,Germany,MU,0
ORO,Germany,MU,0
ORR,Germany,MU,0
ORS,Germany,MU,27.9580113046
ORY,Germany,MU,0
OS1,Germany,MU,0
OS2,Germany,MU,0
OS3,Germany,MU,0.8960664436
OSI,Germany,MU,0
OSOB,Germany,MU,0
OSP2,Germany,MU,5.4373053409
OSW,Germany,MU,0
OT3,Germany,MU,0
OT5,Germany,MU,0
OTE,Germany,MU,16.73549429
OTP,Germany,MU,0
OTQ,Germany,MU,0
OTX,Germany,MU,0
OU5,Germany,MU,0
OU6,Germany,MU,0
OU7M,Germany,MU,0
OUTA,Germany,MU,0
OV2N,Germany,MU,0
OVER,Germany,MU,0
OVXA,Germany,MU,0
OWW,Germany,MU,0
OWX,Germany,MU,0
OXGP,Germany,MU,0
OXR,Germany,MU,0
OXU,Germany,MU,0
OYC,Germany,MU,0
OYD,Germany,MU,0
OZ4,Germany,MU,0.4152728112
OZH,Germany,MU,0
P01,Germany,MU,1.0612527396
P13,Germany,MU,0
P1I,Germany,MU,0
P1J,Germany,MU,0
P1YK,Germany,MU,0.5610797093
P1Z,Germany,MU,0
P2F,Germany,MU,0
P2G1,Germany,MU,0
P2H,Germany,MU,0
P2O,Germany,MU,0
P4I,Germany,MU,0
P4N,Germany,MU,0
P4O,Germany,MU,0
P4Q,Germany,MU,0
P4T,Germany,MU,0
P4XA,Germany,MU,0
P5C,Germany,MU,0
P5HG,Germany,MU,0
P5TA,Germany,MU,0
P5X,Germany,MU,0
P6G,Germany,MU,1.9563963548
P6K,Germany,MU,0
P6X,Germany,MU,0
P7K,Germany,MU,0
P7O,Germany,MU,0
P7Z,Germany,MU,0
P8A,Germany,MU,0
P8H,Germany,MU,0
P9O,Germany,MU,2.8681508825
PA2,Germany,MU,12.0595224363
PA8,Germany,MU,6.1340408352
PA9,Germany,MU,0
PAA,Germany,MU,0
PAD,Germany,MU,0
PAE,Germany,MU,0
PAI,Germany,MU,0
PAM,Germany,MU,0
PAP,Germany,MU,0
PAQ3,Germany,MU,0.5721536509
PAR,Germany,MU,0
PB3,Germany,MU,0
PB4,Germany,MU,0
PC1,Germany,MU,0
PC3,Germany,MU,0
PC6,Germany,MU,0
PC8,Germany,MU,0
PC9,Germany,MU,0
PCC,Germany,MU,0
PCD1,Germany,MU,0
PCE1,Germany,MU,0
PCG,Germany,MU,0
PCS,Germany,MU,0
PCX,Germany,MU,0
PD2,Germany,MU,0
PD4,Germany,MU,0
PD9,Germany,MU,0
PDA,Germany,MU,0
PDL,Germany,MU,0
PDP,Germany,MU,0
PE1,Germany,MU,0
PE5,Germany,MU,0
PEL1,Germany,MU,0
PEM,Germany,MU,0
PEO,Germany,MU,0
PEP,Germany,MU,0
PER,Germany,MU,0
PES,Germany,MU,0
PEU,Germany,MU,0
PEW,Germany,MU,0
PFE,Germany,MU,0
PFI,Germany,MU,0
PFQ,Germany,MU,0
PFV,Germany,MU,0
PG4,Germany,MU,0
PGA1,Germany,MU,0
PGB1,Germany,MU,0
PGH1,Germany,MU,0
PGJ,Germany,MU,3.3221824893
PGM,Germany,MU,0
PGN,Germany,MU,0
PGP,Germany,MU,0
PH7,Germany,MU,0
PHBN,Germany,MU,0
PHI1,Germany,MU,2.432575845
PHM7,Germany,MU,0
PHX,Germany,MU,0
PHZ,Germany,MU,1.0704810243
PI2,Germany,MU,0
PIA,Germany,MU,0
PIE1,Germany,MU,0
PIL3,Germany,MU,0
PIO,Germany,MU,0
PIP,Germany,MU,0
PJC,Germany,MU,0
PJFB,Germany,MU,0
PJJ,Germany,MU,0
PJM,Germany,MU,0
PK5,Germany,MU,0
PKA,Germany,MU,0
PKL,Germany,MU,0
PKN,Germany,MU,0
PKY1,Germany,MU,0
PLEA,Germany,MU,0
PLF,Germany,MU,0
PLG,Germany,MU,0
PLL,Germany,MU,0
PLT,Germany,MU,0
PLY,Germany,MU,0
PM6,Germany,MU,0
PM7A,Germany,MU,0
PMC,Germany,MU,0
PMGN,Germany,MU,0
PML,Germany,MU,0
PMQ,Germany,MU,0
PMTA,Germany,MU,0
PN3N,Germany,MU,0
PNC1,Germany,MU,0
PNE3,Germany,MU,5.4816011074
PNG,Germany,MU,0
PNK,Germany,MU,0
PNO,Germany,MU,0
PNP,Germany,MU,0
PNU,Germany,MU,0
PNV,Germany,MU,0
PNW,Germany,MU,0
PNY,Germany,MU,0
PO0,Germany,MU,11.1754527627
PO9,Germany,MU,0
POC,Germany,MU,0
POPD,Germany,MU,0
PP1,Germany,MU,0
PP9,Germany,MU,0
PPA,Germany,MU,0
PPK,Germany,MU,0
PPL,Germany,MU,0
PPQ,Germany,MU,0
PPX,Germany,MU,0
PQ2,Germany,MU,0
PQ4,Germany,MU,0
PQ6,Germany,MU,0
PQ9,Germany,MU,0
PQE,Germany,MU,0
PQL,Germany,MU,0
PQX1,Germany,MU,0
PRA,Germany,MU,0.0184565694
PRG,Germany,MU,26.8450801707
PRL,Germany,MU,0
PRM,Germany,MU,0
PRP,Germany,MU,2.6531318491
PRU,Germany,MU,0
PRXL,Germany,MU,0
PRZ,Germany,MU,0
PS4,Germany,MU,0
PS9A,Germany,MU,0
PSAN,Germany,MU,0
PSE,Germany,MU,0
PSM,Germany,MU,22.7772522782
PSU,Germany,MU,0
PSX,Germany,MU,0
PT8,Germany,MU,0
PTCA,Germany,MU,3.1099319414
PTM,Germany,MU,0
PTNA,Germany,MU,0
PTQ,Germany,MU,0
PU4,Germany,MU,0
PU7,Germany,MU,0
PU8,Germany,MU,0
PUD,Germany,MU,0
PUM,Germany,MU,0
PUR,Germany,MU,0
PUS,Germany,MU,3.3221824893
PUT2,Germany,MU,0
PUWA,Germany,MU,0
PUZ,Germany,MU,0
PV3A,Germany,MU,0
PVEN,Germany,MU,0
PVH,Germany,MU,0
PW5,Germany,MU,0
PW9,Germany,MU,0
PWO,Germany,MU,9.2264390356
PXI,Germany,MU,0
PXL,Germany,MU,0
PXLX,Germany,MU,0
PXQ,Germany,MU,0
PXR,Germany,MU,0
PY2,Germany,MU,0
PY5,Germany,MU,0
PY9,Germany,MU,0
PYA,Germany,MU,0
PYV,Germany,MU,0
PYW,Germany,MU,0
PZ6,Germany,MU,0
PZM,Germany,MU,0
PZX,Germany,MU,0
QAN,Germany,MU,0.7659476295
QBV,Germany,MU,0
QC9,Germany,MU,0
QCE,Germany,MU,8.8794555312
QCI,Germany,MU,0
QCTA,Germany,MU,0
QDA,Germany,MU,0
QDI,Germany,MU,0
QE1,Germany,MU,0
QE2P,Germany,MU,0
QFSP,Germany,MU,0
QFU,Germany,MU,0
QG1,Germany,MU,0
QHH,Germany,MU,0
QHI,Germany,MU,0
QIA,Germany,MU,1.5466605145
QIN,Germany,MU,0
QKS,Germany,MU,0
QL2,Germany,MU,0
QLG,Germany,MU,0
QLT,Germany,MU,0
QM0,Germany,MU,0
QNMA,Germany,MU,0
QNT1,Germany,MU,0
QPE,Germany,MU,0
QPMC,Germany,MU,0
QR2,Germany,MU,0
QRL,Germany,MU,0
QS2A,Germany,MU,0
QS5,Germany,MU,0
QSC,Germany,MU,84.4498788788
QSI,Germany,MU,0
QSN,Germany,MU,0
QSU,Germany,MU,0
QSV,Germany,MU,0
QUU,Germany,MU,0
QY6,Germany,MU,0
R00N,Germany,MU,0
R1E,Germany,MU,0
R2F,Germany,MU,0
R3Q,Germany,MU,0
R42,Germany,MU,0
R4P,Germany,MU,0
R4R,Germany,MU,0
R4U,Germany,MU,0
R5I,Germany,MU,0
R66,Germany,MU,0
R6C,Germany,MU,31.2755796516
R6C3,Germany,MU,51.7891336948
R6L,Germany,MU,0
R7X1,Germany,MU,0
R8M,Germany,MU,0
R8R,Germany,MU,0
R8V,Germany,MU,0
R9H,Germany,MU,0
R9U2,Germany,MU,0
RAD,Germany,MU,0
RAE,Germany,MU,0
RAG,Germany,MU,0
RAK,Germany,MU,0
RATV,Germany,MU,0
RAW,Germany,MU,0
RAX,Germany,MU,0
RBE1,Germany,MU,0
RC0,Germany,MU,0
RC8,Germany,MU,0
RCF,Germany,MU,0
RCIB,Germany,MU,0
RCO,Germany,MU,0
RCT1,Germany,MU,0
RDEB,Germany,MU,0
RDF1,Germany,MU,0
RDN,Germany,MU,0
RDO,Germany,MU,0
RDS,Germany,MU,0
RE2,Germany,MU,0
RE7,Germany,MU,0
REB,Germany,MU,0
REJ,Germany,MU,0
REP,Germany,MU,0
RF6,Germany,MU,0
RF9,Germany,MU,0
RFM,Germany,MU,0
RFS,Germany,MU,0
RG0,Germany,MU,0
RG3,Germany,MU,9.3759372477
RGI,Germany,MU,0
RGN,Germany,MU,0
RGO,Germany,MU,0
RGR1,Germany,MU,0
RGX,Germany,MU,0.1854885223
RH8,Germany,MU,13.0349521283
RHI,Germany,MU,0
RHK,Germany,MU,15.0125735379
RHM,Germany,MU,19.0139577806
RHO,Germany,MU,0
RHO5,Germany,MU,19.903564425
RI1,Germany,MU,0
RI4,Germany,MU,0
RIC1,Germany,MU,0
RIG2,Germany,MU,4.7691775291
RIHN,Germany,MU,0
RIJ,Germany,MU,0
RIO1,Germany,MU,12.0429115238
RITN,Germany,MU,0
RIV,Germany,MU,0
RJ8,Germany,MU,0
RJN,Germany,MU,0
RJR1,Germany,MU,0
RK8,Germany,MU,0
RKKK,Germany,MU,0
RKQ,Germany,MU,0
RL2,Germany,MU,0
RLF,Germany,MU,0
RLG,Germany,MU,0
RLX,Germany,MU,0
RMB,Germany,MU,0
RMC,Germany,MU,0
RME,Germany,MU,0
RMV1,Germany,MU,0
RN3,Germany,MU,0
RN4,Germany,MU,0
RN5,Germany,MU,0
RN7,Germany,MU,0
RNE1,Germany,MU,0
RNKA,Germany,MU,0
RNL,Germany,MU,13.4142346291
RNT,Germany,MU,0
RNY,Germany,MU,21.32933441
ROF,Germany,MU,0
ROH,Germany,MU,0
ROI,Germany,MU,0
ROM,Germany,MU,0
ROT,Germany,MU,0
RPHA,Germany,MU,0
RPL,Germany,MU,0
RQ4,Germany,MU,0
RQQ,Germany,MU,33.484831007
RR5,Germany,MU,0
RRTL,Germany,MU,42.5423924328
RRU,Germany,MU,5.8415042104
RRZ,Germany,MU,0
RSH,Germany,MU,0
RSI,Germany,MU,0
RSL2,Germany,MU,0
RSO,Germany,MU,0
RSTA,Germany,MU,0
RTA,Germany,MU,0
RTC,Germany,MU,0
RTHA,Germany,MU,0
RTM3,Germany,MU,0
RTN1,Germany,MU,0
RTO1,Germany,MU,0
RU6,Germany,MU,0
RU7,Germany,MU,0
RUC,Germany,MU,0.5813819356
RUD,Germany,MU,0
RUZ,Germany,MU,0
RV0,Germany,MU,0
RV6,Germany,MU,0
RWC,Germany,MU,0
RWE,Germany,MU,5.3247202676
RWL,Germany,MU,0
RWW,Germany,MU,0
RX5,Germany,MU,0
RXC,Germany,MU,0.839773907
RY2,Germany,MU,0
RY4B,Germany,MU,0
RYC,Germany,MU,0
RYS1,Germany,MU,5.9384011997
RYU,Germany,MU,0
RZC,Germany,MU,0
RZF,Germany,MU,0
RZS,Germany,MU,0
RZU,Germany,MU,0
S0B,Germany,MU,0
S1A,Germany,MU,0
S1H,Germany,MU,0
S1N,Germany,MU,3.0361056639
S1ON,Germany,MU,0
S1V,Germany,MU,0
S2M,Germany,MU,0.1688776099
S2Z,Germany,MU,0
S3F,Germany,MU,0
S3X,Germany,MU,0
S3Y,Germany,MU,0
S4A,Germany,MU,0
S4LA,Germany,MU,0
S5N,Germany,MU,0
S5U5,Germany,MU,0
S6M,Germany,MU,0
S7A,Germany,MU,0
S7E,Germany,MU,3.7300726727
S7MB,Germany,MU,0
S7N,Germany,MU,0
S7U,Germany,MU,0
S7Y,Germany,MU,0
S82,Germany,MU,0
S8W1,Germany,MU,0
S92,Germany,MU,3.3978544238
S9P2,Germany,MU,2.2000230707
S9Q,Germany,MU,0
S9Y,Germany,MU,2.2230937824
SAC,Germany,MU,0
SAG,Germany,MU,0.0461414235
SANT,Germany,MU,0
SAP,Germany,MU,70.0611373861
SAX,Germany,MU,1.1941400392
SAYN,Germany,MU,0
SAZ,Germany,MU,0
SB3,Germany,MU,0
SB8A,Germany,MU,0
SBJ,Germany,MU,0
SBOA,Germany,MU,0
SBS,Germany,MU,0
SBTA,Germany,MU,0
SBW,Germany,MU,0
SC2,Germany,MU,0
SCA,Germany,MU,0
SCC,Germany,MU,0
SCG,Germany,MU,0
SCL,Germany,MU,0
SCO,Germany,MU,0
SCS,Germany,MU,0
SCT,Germany,MU,0
SCUN,Germany,MU,0
SD5,Germany,MU,0
SD6,Germany,MU,0
SDF,Germany,MU,52.9112931134
SDO,Germany,MU,0
SDRC,Germany,MU,0
SDV,Germany,MU,0
SE7,Germany,MU,0
SE8,Germany,MU,0
SEBA,Germany,MU,0
SED,Germany,MU,0
SEE,Germany,MU,0
SEG,Germany,MU,0
SEH,Germany,MU,0
SEJ1,Germany,MU,0
SEO,Germany,MU,2.2840004614
SEQ,Germany,MU,0
SFB1,Germany,MU,0
SFD1,Germany,MU,0
SFM1,Germany,MU,0
SFO,Germany,MU,0
SFQ,Germany,MU,0
SFT,Germany,MU,25.1101626485
SFU1,Germany,MU,0
SFX,Germany,MU,0.2953051102
SG2,Germany,MU,0
SGE,Germany,MU,8.7151920637
SGI,Germany,MU,0
SGJH,Germany,MU,0
SGK1,Germany,MU,0
SGL,Germany,MU,124.5338562695
SGM,Germany,MU,0
SGP1,Germany,MU,0
SGR,Germany,MU,0
SGT,Germany,MU,13.6763179144
SH0,Germany,MU,0
SHD,Germany,MU,0
SHF,Germany,MU,0
SHG,Germany,MU,0
SHH,Germany,MU,0
SHJ,Germany,MU,0
SHK,Germany,MU,0
SHN,Germany,MU,0
SHT,Germany,MU,0.1845656939
SHWK,Germany,MU,0
SHX,Germany,MU,0
SHZH,Germany,MU,0
SI2,Germany,MU,0
SI3,Germany,MU,0
SIA1,Germany,MU,0
SIE,Germany,MU,70.4081208905
SIH,Germany,MU,0
SIL,Germany,MU,0
SIQ,Germany,MU,0
SIS,Germany,MU,0
SIT4,Germany,MU,0
SIX2,Germany,MU,7.0014995963
SIY,Germany,MU,0.8582304764
SIZ,Germany,MU,0
SJ7,Germany,MU,0
SJ8,Germany,MU,0
SJJ,Germany,MU,0
SJO1,Germany,MU,0
SJR,Germany,MU,0
SJX,Germany,MU,0
SJZN,Germany,MU,2.7334179259
SK1A,Germany,MU,4.6067597185
SK8C,Germany,MU,0
SKB,Germany,MU,0
SKC2,Germany,MU,0
SKI,Germany,MU,0
SKS,Germany,MU,0
SKYD,Germany,MU,10.3956627062
SL1,Germany,MU,0
SL9,Germany,MU,0
SLB,Germany,MU,0
SLL,Germany,MU,0
SLT,Germany,MU,0
SLW,Germany,MU,0
SM1,Germany,MU,0
SM2,Germany,MU,0
SM3,Germany,MU,0
SM8,Germany,MU,0
SMA,Germany,MU,0
SMHN,Germany,MU,1.9905410082
SMID,Germany,MU,0
SMM,Germany,MU,0
SMN1,Germany,MU,0
SMO,Germany,MU,0
SMPA,Germany,MU,0
SMR,Germany,MU,0
SMS2,Germany,MU,3.4329219056
SN2,Germany,MU,0
SNAB,Germany,MU,8.9920406045
SND,Germany,MU,0
SNG,Germany,MU,17.4082362441
SNM,Germany,MU,0
SNO,Germany,MU,0
SNW,Germany,MU,20.2985350098
SO1,Germany,MU,0
SO3,Germany,MU,0
SO7,Germany,MU,0
SOAN,Germany,MU,0
SOBA,Germany,MU,0
SOH,Germany,MU,6.0851309263
SOK,Germany,MU,0
SON1,Germany,MU,28.4000461414
SOO1,Germany,MU,0.3691313877
SOP,Germany,MU,0
SOQ,Germany,MU,0
SOT,Germany,MU,0
SOU,Germany,MU,0
SOW,Germany,MU,20.4646441343
SP4A,Germany,MU,1.5724997116
SPB,Germany,MU,0
SPE,Germany,MU,0
SPH1,Germany,MU,0
SPJ,Germany,MU,0
SPM,Germany,MU,0
SPN,Germany,MU,0
SPR,Germany,MU,23.2414349983
SPT6,Germany,MU,0
SPW,Germany,MU,0
SQE,Germany,MU,0
SQKB,Germany,MU,0
SQM1,Germany,MU,0
SQU,Germany,MU,0
SR6,Germany,MU,0
SR9,Germany,MU,0
SRB,Germany,MU,5.0534086977
SRM,Germany,MU,0
SRO,Germany,MU,0
SRP,Germany,MU,0
SRS,Germany,MU,0
SRX,Germany,MU,0
SRY,Germany,MU,0
SS6,Germany,MU,0
SSK,Germany,MU,0
SSM1,Germany,MU,0
SSN,Germany,MU,0
SSO,Germany,MU,0
SSQA,Germany,MU,0
ST5,Germany,MU,0
ST8N,Germany,MU,0
STD,Germany,MU,0
STNA,Germany,MU,0
STP,Germany,MU,0
STS1,Germany,MU,0
STT,Germany,MU,6.7957088476
SU1N,Germany,MU,5.5581958703
SU3,Germany,MU,0
SUA1,Germany,MU,0
SUL1,Germany,MU,0
SUMA,Germany,MU,0
SUR,Germany,MU,2.6965047872
SUU,Germany,MU,0
SUVN,Germany,MU,0
SUY1,Germany,MU,1.9979236359
SV5,Germany,MU,0
SVB,Germany,MU,0
SVC,Germany,MU,0
SVHB,Germany,MU,0
SVJ,Germany,MU,0
SVKB,Germany,MU,0
SW5,Germany,MU,0
SW7,Germany,MU,0
SWA,Germany,MU,0
SWC,Germany,MU,0
SWD,Germany,MU,0
SWG,Germany,MU,0
SWI,Germany,MU,1.502364748
SWJ,Germany,MU,0
SWN,Germany,MU,0
SWV,Germany,MU,0
SWW,Germany,MU,0
SWX,Germany,MU,0
SWY,Germany,MU,0
SXY,Germany,MU,0
SY1,Germany,MU,0
SY3,Germany,MU,0.4614142346
SY9,Germany,MU,0
SYI,Germany,MU,0
SYK,Germany,MU,0
SYM,Germany,MU,0
SYP,Germany,MU,0
SYS,Germany,MU,0
SYT,Germany,MU,0
SYU,Germany,MU,0
SYY,Germany,MU,0
SYZ,Germany,MU,2.6577459915
SZ1,Germany,MU,0
SZ7,Germany,MU,1.291959857
SZ8,Germany,MU,0
SZG,Germany,MU,0
SZU,Germany,MU,3.571346176
SZZ,Germany,MU,0
T1L,Germany,MU,0
T23,Germany,MU,0
T2G,Germany,MU,0
T2L,Germany,MU,0
T2V,Germany,MU,0
T2Z,Germany,MU,0
T3A,Germany,MU,0
T3F1,Germany,MU,0
T3O,Germany,MU,0
T3V,Germany,MU,0
T3W1,Germany,MU,0
T4I,Germany,MU,0
T4W,Germany,MU,0
T57,Germany,MU,0
T5N,Germany,MU,0
T66,Germany,MU,0
T6A,Germany,MU,0
T6C,Germany,MU,0
T6R,Germany,MU,0
T6W,Germany,MU,0
T7H1,Germany,MU,0
T7V,Germany,MU,0
T8V,Germany,MU,0
T92,Germany,MU,0
T9O,Germany,MU,0
T9Q,Germany,MU,0
T9Z,Germany,MU,0
TA1,Germany,MU,0
TAEN,Germany,MU,0
TAMN,Germany,MU,0
TAN,Germany,MU,0
TAX,Germany,MU,0
TB5,Germany,MU,0
TBA,Germany,MU,0
TBCN,Germany,MU,0
TBK,Germany,MU,0
TBN,Germany,MU,0
TBO,Germany,MU,0
TBT,Germany,MU,0
TBY,Germany,MU,0
TCA,Germany,MU,0
TCD,Germany,MU,0
TCE1,Germany,MU,0
TCG,Germany,MU,0
TCID,Germany,MU,0
TCO,Germany,MU,0
TCS,Germany,MU,0
TCW,Germany,MU,0
TD4,Germany,MU,0
TDB,Germany,MU,0
TDK,Germany,MU,0
TDN1,Germany,MU,0
TDT,Germany,MU,0
TE4A,Germany,MU,0
TECA,Germany,MU,0
TEE,Germany,MU,0
TEG,Germany,MU,20.0152266697
TEHN,Germany,MU,0
TEKB,Germany,MU,0
TEN,Germany,MU,0
TEQ,Germany,MU,8.7484138886
TEY,Germany,MU,0
TF7A,Germany,MU,2.5479294036
TFA,Germany,MU,0
TFC,Germany,MU,0
TFHC,Germany,MU,0
TG2,Germany,MU,0
TG5,Germany,MU,0
TG9,Germany,MU,0
TGE,Germany,MU,0
TGH,Germany,MU,0
TGK,Germany,MU,0
TGPN,Germany,MU,0.0184565694
TGR,Germany,MU,0
TGT,Germany,MU,0
TH3B,Germany,MU,0
TH51,Germany,MU,0
THC1,Germany,MU,0
THK,Germany,MU,0
THL,Germany,MU,0
THP,Germany,MU,0
THQN,Germany,MU,0
THRA,Germany,MU,0
THS,Germany,MU,0
TI5,Germany,MU,0
TIA,Germany,MU,0
TIB1,Germany,MU,0
TIC,Germany,MU,0
TIE,Germany,MU,0
TIF,Germany,MU,0
TIH1,Germany,MU,0
TII,Germany,MU,0
TIM,Germany,MU,4.8448494636
TIN,Germany,MU,0
TIQ1,Germany,MU,0
TJ3,Germany,MU,0
TJC,Germany,MU,0
TJN,Germany,MU,0
TJO,Germany,MU,0
TJX,Germany,MU,0
TK4,Germany,MU,0
TK8N,Germany,MU,0
TKA,Germany,MU,44.4065059407
TKD,Germany,MU,0
TKE,Germany,MU,2.5746914292
TKK1,Germany,MU,0
TKM,Germany,MU,0
TKY,Germany,MU,0
TL0,Germany,MU,13.7704464183
TLA,Germany,MU,0
TLB,Germany,MU,0
TLI,Germany,MU,0
TLK,Germany,MU,0
TLM,Germany,MU,0
TLS,Germany,MU,0
TLW,Germany,MU,0
TLX,Germany,MU,0
TLY,Germany,MU,0
TM7,Germany,MU,0
TM9,Germany,MU,0
TMI,Germany,MU,0
TMJ,Germany,MU,0
TMR,Germany,MU,0
TMS1,Germany,MU,0
TMW,Germany,MU,0
TN8,Germany,MU,0
TNE5,Germany,MU,0
TNH,Germany,MU,0
TNR,Germany,MU,4.983273734
TNTC,Germany,MU,17.7016956973
TNU3,Germany,MU,0
TOB,Germany,MU,0
TOC,Germany,MU,0
TOJ,Germany,MU,0
TOM,Germany,MU,0
TOS,Germany,MU,0
TOTB,Germany,MU,12.261621871
TOY,Germany,MU,0
TPA1,Germany,MU,0
TPE,Germany,MU,8.8037835967
TPK2,Germany,MU,0
TPL,Germany,MU,1.4617602953
TPN,Germany,MU,0
TPO,Germany,MU,0
TPV,Germany,MU,0
TQ41,Germany,MU,0
TQC,Germany,MU,0.1937939785
TQI,Germany,MU,0
TQL,Germany,MU,0.5343176837
TQS,Germany,MU,0
TQT,Germany,MU,0
TQW,Germany,MU,0.869304418
TR1,Germany,MU,0
TRL,Germany,MU,0
TRS,Germany,MU,0
TRVC,Germany,MU,0
TSE1,Germany,MU,0
TSI,Germany,MU,0
TSQ,Germany,MU,0
TSS,Germany,MU,0
TSTA,Germany,MU,0
TSUA,Germany,MU,0
TT1,Germany,MU,0
TTC,Germany,MU,0
TTDA,Germany,MU,0
TTEB,Germany,MU,0
TTI,Germany,MU,0
TTK,Germany,MU,0
TTO,Germany,MU,0
TTR1,Germany,MU,0
TTU,Germany,MU,0
TTW,Germany,MU,0
TU4,Germany,MU,0
TUB,Germany,MU,0
TUI1,Germany,MU,3.8122044065
TUI2,Germany,MU,0
TUL,Germany,MU,0
TUO,Germany,MU,0
TUP,Germany,MU,0
TUR,Germany,MU,0
TUT,Germany,MU,0
TV6,Germany,MU,0
TVK1,Germany,MU,0
TVL,Germany,MU,0
TW11,Germany,MU,0
TW6,Germany,MU,0
TWL,Germany,MU,0
TWM,Germany,MU,0
TWO,Germany,MU,0
TX5,Germany,MU,0
TX8,Germany,MU,0
TXC2,Germany,MU,0
TXE,Germany,MU,0
TXF,Germany,MU,0
TXG,Germany,MU,0
TXM,Germany,MU,0
TXT,Germany,MU,0
TXW,Germany,MU,0
TYC1,Germany,MU,0
TYK,Germany,MU,0
TYM,Germany,MU,0
TYU2,Germany,MU,0
TZ1,Germany,MU,0
TZ6,Germany,MU,0
TZ8,Germany,MU,0
TZL1,Germany,MU,0
TZO,Germany,MU,0.9966547468
TZZ,Germany,MU,0
U1B,Germany,MU,0
U1P,Germany,MU,0
U6Z,Germany,MU,0
U7E,Germany,MU,0
U7N1,Germany,MU,0
U9E,Germany,MU,0
U9G,Germany,MU,0
U9T,Germany,MU,0
U9V,Germany,MU,0
U9W,Germany,MU,0
UAL1,Germany,MU,0
UB5,Germany,MU,0
UBE,Germany,MU,0
UBK,Germany,MU,127.2617372246
UBRA,Germany,MU,0
UCA,Germany,MU,0
UCD,Germany,MU,0
UD5,Germany,MU,0
UDW,Germany,MU,0
UE2,Germany,MU,0
UE3,Germany,MU,0
UEAN,Germany,MU,0
UEC,Germany,MU,0
UEI,Germany,MU,0
UEN,Germany,MU,3.2363594417
UEO,Germany,MU,0
UFG,Germany,MU,0
UG8K,Germany,MU,0
UGC,Germany,MU,0
UGD2,Germany,MU,0
UGI,Germany,MU,0
UGN,Germany,MU,0
UGO,Germany,MU,0
UGY,Germany,MU,0
UGZ,Germany,MU,0
UH1,Germany,MU,0
UHR,Germany,MU,0
UHY1,Germany,MU,0
UIJ,Germany,MU,0
UK2,Germany,MU,0
UKH,Germany,MU,0
UKV,Germany,MU,0
ULC,Germany,MU,0
ULD,Germany,MU,0
ULH,Germany,MU,0
UM2,Germany,MU,0
UM8,Germany,MU,0
UM9,Germany,MU,0
UMA,Germany,MU,0
UMS,Germany,MU,0
UMZ,Germany,MU,0
UNC,Germany,MU,0
UNH,Germany,MU,0
UNP,Germany,MU,0
UNS1,Germany,MU,0.9209828123
UNVB,Germany,MU,0
UOB,Germany,MU,0
UOF,Germany,MU,0
UOM,Germany,MU,0
UP2,Germany,MU,0
UP7,Germany,MU,2.7961702619
UPAB,Germany,MU,0
UPE,Germany,MU,0
UPF,Germany,MU,0
UPL,Germany,MU,0.4863306033
UQM,Germany,MU,0
UR3,Germany,MU,0
UR6,Germany,MU,0
UR9,Germany,MU,0
URU,Germany,MU,0
US1,Germany,MU,0
US8A,Germany,MU,3.211443073
USE,Germany,MU,13.388395432
USG1,Germany,MU,0
USJ,Germany,MU,0
USR,Germany,MU,0
USS,Germany,MU,0
USX1,Germany,MU,0
USY1,Germany,MU,0
UT5A,Germany,MU,0
UTC1,Germany,MU,0
UTDI,Germany,MU,18.9807359557
UTG,Germany,MU,0
UTH,Germany,MU,0
UTR,Germany,MU,0
UTY,Germany,MU,0
UU4,Germany,MU,0
UUD,Germany,MU,0
UUEC,Germany,MU,0
UUM,Germany,MU,0
UUU,Germany,MU,0
UV7,Germany,MU,0
UVD,Germany,MU,0
UVS,Germany,MU,0
UW3,Germany,MU,0
UWS,Germany,MU,0
UWV,Germany,MU,0
UXO,Germany,MU,0
UXX,Germany,MU,0
V1S,Germany,MU,0
V1Y,Germany,MU,0
V33,Germany,MU,0.2630061137
V3V,Germany,MU,0
V4J,Germany,MU,1.2550467182
V6C,Germany,MU,2.5470065752
V7N,Germany,MU,0
VA7A,Germany,MU,0
VAA,Germany,MU,0
